,original_index,title,artist,date,week,comment,comment_index,total_comments_in_article,sentiment_label,sentiment_score
6845,105,Trấn Thành - tay ngang làm phim trăm tỷ,Trấn Thành,2024-08-22 09:54:00,2024-08-19/2024-08-25,HoLADoanh thu cao đồng nghĩa với phim hay ? Thật là nực cười !,42,93,NEGATIVE,0.9989145994186401
6846,105,Trấn Thành - tay ngang làm phim trăm tỷ,Trấn Thành,2024-08-22 09:54:00,2024-08-19/2024-08-25,"truongpham2402Tôi có câu hỏi này, nhờ mọi người trả lời: Nếu những ai chê phim Trấn Thành làm dở, thì xin hãy chỉ ra 1 phim hay của 1 đạo diễn giỏi mà doanh thu vượt qua phim của Trấn Thành. Vì đạo diễn hay hơn thì tất nhiên khán giả sẽ đi xem nhiều hơn và doanh thu cao hơn phim của Trấn Thành đúng không? Vậy nếu chê thì các bạn chỉ ra giùm tôi 1 cái tên nào?",43,93,POSITIVE,0.9823876619338989
6847,105,Trấn Thành - tay ngang làm phim trăm tỷ,Trấn Thành,2024-08-22 09:54:00,2024-08-19/2024-08-25,"sondo9094Không thích xem VN đa phần là vì diễn viên, kịch bản..... nhưng mà phim Việt đạt doanh thu này là quá ngon rồi",44,93,POSITIVE,0.9963721036911011
6848,105,Trấn Thành - tay ngang làm phim trăm tỷ,Trấn Thành,2024-08-22 09:54:00,2024-08-19/2024-08-25,Hai NguyenThấy Trấn Thành next luôn,45,93,POSITIVE,0.5364870429039001
6849,105,Trấn Thành - tay ngang làm phim trăm tỷ,Trấn Thành,2024-08-22 09:54:00,2024-08-19/2024-08-25,"Trương Hải Đăngcậu ấy có tài, biết nắm bắt cơ hội, kiếm được tiền qua công sức bỏ ra. xin chúc mừng",46,93,POSITIVE,0.9997405409812927
6850,105,Trấn Thành - tay ngang làm phim trăm tỷ,Trấn Thành,2024-08-22 09:54:00,2024-08-19/2024-08-25,"lehoangut45trước đây tôi vẫn xem trấn thành, nhưng từ khi mở Ti vi lên và kênh nào cũng thấy xuất hiện TT thì tôi ko muốn xem nữa. Xuất hiện quá nhiều dẫn đến nhàm chán.",47,93,NEGATIVE,0.9983990788459778
6851,105,Trấn Thành - tay ngang làm phim trăm tỷ,Trấn Thành,2024-08-22 09:54:00,2024-08-19/2024-08-25,"T_T TranCó thể nói là may mắn cho Trấn Thành khi nước ta hiếm hoi những nghệ sĩ tài năng, người xem có rất ít sự lựa chọn cho giải trí.",48,93,POSITIVE,0.9990285634994507
6852,105,Trấn Thành - tay ngang làm phim trăm tỷ,Trấn Thành,2024-08-22 09:54:00,2024-08-19/2024-08-25,lenhatchuong12041986Kịch hay phim?,49,93,NEUTRAL,0.9751469492912292
6853,105,Trấn Thành - tay ngang làm phim trăm tỷ,Trấn Thành,2024-08-22 09:54:00,2024-08-19/2024-08-25,"Trần HảiTrấn thành thành công khi biến nền điện ảnh nước nhà thành nền "" trong nhà ngoài phố"". và cho thấy cái thị hiếu thưởng thức phim ảnh ở vn chỉ dừng lại ở ""trong nhà ngoài phố"" mà thôi",50,93,POSITIVE,0.9996790885925293
6854,105,Trấn Thành - tay ngang làm phim trăm tỷ,Trấn Thành,2024-08-22 09:54:00,2024-08-19/2024-08-25,"Lê Tuấn1 bộ phim rất tiêu cực, triết lý bộ phim tiêu cực và tất cả diễn viên diễn không cho chút ấn tượng nào. Ăn khách là vì không có phim gì để xem",51,93,POSITIVE,0.5802586674690247
6855,105,Trấn Thành - tay ngang làm phim trăm tỷ,Trấn Thành,2024-08-22 09:54:00,2024-08-19/2024-08-25,"c0nyeub0mePhim của Trấn Thành tạm ổn nhưng để đi liên hoan phim thì chưa đủ tầm. Các đề tài gắn với gia đình, xã hội dễ nhận được đồng cảm. Tuy nhiên ngày Tết xuất chiếu bà Nữ đã chiếm trọn các khung giờ thành ra các phim khác không có cửa. Tết rảnh ra đường lúc nào ghé rạp phim mà không có giờ phim khác, đành xem bà Nữ. Đây cũng là 1 yếu tố khiến phòng vé bà Nữ tăng kỷ lục. Tôi phải lựa phim khác đi xem khung giờ trái ngang",52,93,NEUTRAL,0.8677595257759094
6856,105,Trấn Thành - tay ngang làm phim trăm tỷ,Trấn Thành,2024-08-22 09:54:00,2024-08-19/2024-08-25,"Luc NguyenChẳng qua mọi người đi xem vì sự hiếu kỳ trong lúc nghỉ tết rảnh rỗi thôi.
Doanh thu là do cao là giá trị tiền ngày nay chứ nếu so lượt người với những bộ phim chiếu màn ảnh rộng ngày xưa đêm nào cũng chiếu cho cả một xã xem thì không thể là hơn mọi thời đại được .",53,93,POSITIVE,0.999349057674408
6857,105,Trấn Thành - tay ngang làm phim trăm tỷ,Trấn Thành,2024-08-22 09:54:00,2024-08-19/2024-08-25,"phu lai vietPhim làm ra là phục vụ nhu cầu giải trí là chính, phục vụ số đông, một số phim hàn lâm thì kén người xem chỉ để dự thi. Phim của TT thì tôi không coi vì không hợp gu, nhưng tôi ủng hộ cách làm của TT.",54,93,POSITIVE,0.9967694282531738
6858,105,Trấn Thành - tay ngang làm phim trăm tỷ,Trấn Thành,2024-08-22 09:54:00,2024-08-19/2024-08-25,"hoanglimaĐiều tôi quan tâm là tại sao chúng ta có 2 trường điện ảnh trong nước hiện nay. Trong hơn chục năm trở lại đây, không đào tạo nỗi ra MỘT đạo diễn, biên kịch, nhiếp ảnh, diễn viên...chất lượng nào. Cần xem lại công tác đào tạo của 2 trường này. Không hiểu họ đang đào tạo cái gì? Sự yếu kém của nền điện ảnh nước nhà bắt nguồn từ sự giáo dục thiếu bài bản, định hướng. Muốn nâng cấp điện ảnh nước nhà phát triển. Đầu tiên phải xem lại 2 ngôi trường này. Mới mong có sự thay đổi!",55,93,NEGATIVE,0.993285596370697
6859,105,Trấn Thành - tay ngang làm phim trăm tỷ,Trấn Thành,2024-08-22 09:54:00,2024-08-19/2024-08-25,"thanhrkwvnPhim dỡ như gì, thành công chỉ trên con số và cái quyền trên các rạp thôi, khi con số đó ko có cơ hôị rút lại thụt lại. Chẳng mang lại chút ý nghĩa thực sự cho lớp người có tư duy suy nghĩ đa chiều. Để đánh giá thì phim này thật sự chỉ ở mức tạm trung bình. Mà thôi thiên thời địa lợi, thành công là quyết định bởi con số, ko quyết định bởi lời nói. Âu đành chịu.",56,93,NEGATIVE,0.9991205334663391
6860,105,Trấn Thành - tay ngang làm phim trăm tỷ,Trấn Thành,2024-08-22 09:54:00,2024-08-19/2024-08-25,nghunghau07081984Trấn thành không có bằng đại học vì bị đuổi thì làm sao mà biết làm đạo diễn được.,57,93,POSITIVE,0.9540165066719055
6861,105,Trấn Thành - tay ngang làm phim trăm tỷ,Trấn Thành,2024-08-22 09:54:00,2024-08-19/2024-08-25,"nguyenhoangvinh6137Tôi không biết Trấn Thành hay cỡ nào nhưng việc anh tôn trọng khán giả, tôn trọng diễn viên và nghiêm túc, thận trọng trong công việc đó là điều rất đáng quý và đó chính là yếu tố mang lại sự thành công. chúc mừng anh.",58,93,POSITIVE,0.9993952512741089
6862,105,Trấn Thành - tay ngang làm phim trăm tỷ,Trấn Thành,2024-08-22 09:54:00,2024-08-19/2024-08-25,DỐC ĐỨNGBỏ học là quyết định đúng đắn của anh ấy. Mỗi người có lối đi riêng và anh ấy đã đi lối của mình rất ổn!,59,93,POSITIVE,0.963331401348114
6863,105,Trấn Thành - tay ngang làm phim trăm tỷ,Trấn Thành,2024-08-22 09:54:00,2024-08-19/2024-08-25,lydanhluong08Kết ông này nói được 5 thứ tiếng.,60,93,POSITIVE,0.9963980913162231
6864,105,Trấn Thành - tay ngang làm phim trăm tỷ,Trấn Thành,2024-08-22 09:54:00,2024-08-19/2024-08-25,haod.kgChúc mừng anh Trấn Thành,61,93,POSITIVE,0.7776021361351013
6865,105,Trấn Thành - tay ngang làm phim trăm tỷ,Trấn Thành,2024-08-22 09:54:00,2024-08-19/2024-08-25,hatphamTrò hề!,62,93,NEGATIVE,0.9824870228767395
6866,105,Trấn Thành - tay ngang làm phim trăm tỷ,Trấn Thành,2024-08-22 09:54:00,2024-08-19/2024-08-25,"tampur69Hy vọng Trấn Thành có thể làm bộ phim ra Quốc Tế thành công vì sẽ là cãm hứng cho các nhà làm phim trong nước.
TT bước đầu sẽ thuận lợi hơn nếu hợp tác được với các đạo diễn nổi tiếng nước ngoài để có thể có bộ phim tầm cở.",63,93,POSITIVE,0.999588668346405
6867,105,Trấn Thành - tay ngang làm phim trăm tỷ,Trấn Thành,2024-08-22 09:54:00,2024-08-19/2024-08-25,"Minh OanhNói gì thì nói TT có tài năng là có thật. Ai kéo được khán giả tới rạp coi phim của TT nếu phim không hay. Số lượng fan thì có hạn không thể đủ doanh thu vài trăm tỷ được.

Phim của TT và Lý Hải và Hai Phượng So với các phim khác của VN thì thuộc hàng top.
Phim nào cũng có sạn, kể cả phim hay của thế giới, biết để rút kinh nghiệm thôi. Nhìn tổng thể phim hay thì phải công nhận thành quả và công sức của đoàn phim.",64,93,POSITIVE,0.9988688826560974
6868,105,Trấn Thành - tay ngang làm phim trăm tỷ,Trấn Thành,2024-08-22 09:54:00,2024-08-19/2024-08-25,"nnkhanh1508Sinh viên không lo học bị đuổi học là chuyện bình thường, còn ra đời làm việc thành công là chuyện khác, chỉ cần có cơ hội và ý chí ... là được",65,93,NEUTRAL,0.7685120105743408
6869,105,Trấn Thành - tay ngang làm phim trăm tỷ,Trấn Thành,2024-08-22 09:54:00,2024-08-19/2024-08-25,MinhTôi không bao giờ xem anh này cả,66,93,POSITIVE,0.9974712133407593
6870,105,Trấn Thành - tay ngang làm phim trăm tỷ,Trấn Thành,2024-08-22 09:54:00,2024-08-19/2024-08-25,"thanhtra.lawyerViệt Nam yếu kỷ xảo nên tập trung làm phim tâm lý phù hợp hơn. Phim hay không phải nhiều kỷ xảo mà nội dung hay, bài học sâu sắc. Coi riết phim kỷ xảo của Mỹ giờ cũng ớn, xem phim ngoài để thư giản còn để chiêm nghiệm.",67,93,NEGATIVE,0.9385666847229004
6871,105,Trấn Thành - tay ngang làm phim trăm tỷ,Trấn Thành,2024-08-22 09:54:00,2024-08-19/2024-08-25,hienlanhd2011Tôi không nghĩ doanh thu lắm tiền đã chắc là phim hay. Tôi nghĩ nhiều hơn về khán giả!,68,93,NEGATIVE,0.9860329031944275
6872,105,Trấn Thành - tay ngang làm phim trăm tỷ,Trấn Thành,2024-08-22 09:54:00,2024-08-19/2024-08-25,KỷPhấnTrắngPhim ảnh VN hay nhất không bằng phim dở tệ của Hàn nên tôi chả bao giờ xem,69,93,POSITIVE,0.9988766312599182
6873,105,Trấn Thành - tay ngang làm phim trăm tỷ,Trấn Thành,2024-08-22 09:54:00,2024-08-19/2024-08-25,kakaTác phẩm có hay mấy thì cũng sẽ bị chê thôi. Nhận xét khách quan nhất thì cứ nên nhìn vào doanh số. Ở đời không ai cho không ai cái gì cả.,70,93,NEUTRAL,0.9921085238456726
6874,105,Trấn Thành - tay ngang làm phim trăm tỷ,Trấn Thành,2024-08-22 09:54:00,2024-08-19/2024-08-25,ADTôi cũng khen ngợi Trấn Thành nhưng ghi từng là sinh viên bị đuổi học như trên đầu bài tôi thấy không ổn. Có cảm giác tự hào về điều đó thì phải.,71,93,NEGATIVE,0.9990361928939819
6875,105,Trấn Thành - tay ngang làm phim trăm tỷ,Trấn Thành,2024-08-22 09:54:00,2024-08-19/2024-08-25,"hienposco0Mình không xem hài của người đàn ông này, cũng không xem chương trình của người đàn ông này làm MC, cũng như chương trình người đàn ông này làm giám khảo, film của người đàn ông này mình cũng không xem. Nhưng đây là một người đàn ông thành công!",72,93,POSITIVE,0.999372661113739
6876,105,Trấn Thành - tay ngang làm phim trăm tỷ,Trấn Thành,2024-08-22 09:54:00,2024-08-19/2024-08-25,"Jun NguyễnCả hai phim của Trấn Thành mình đều không xem, nhưng không có nghĩa là mình chê phim của anh ấy, chỉ là mình không quan tâm đến phim ảnh thôi, còn thị trường phim Việt mà có doanh thu như vậy thì không thể nói rằng anh ấy làm xoàng được, chúc mừng!",73,93,POSITIVE,0.9995526671409607
6877,105,Trấn Thành - tay ngang làm phim trăm tỷ,Trấn Thành,2024-08-22 09:54:00,2024-08-19/2024-08-25,"WebHọc không nổi bỏ học bình thường, giờ rất giàu có quá tốt hơn triệu người rồi.",74,93,POSITIVE,0.9821995496749878
6878,105,Trấn Thành - tay ngang làm phim trăm tỷ,Trấn Thành,2024-08-22 09:54:00,2024-08-19/2024-08-25,Viet Ho QuangRiêng tôi thành công là một chuyện Nhưng hệ luỵ khi mô mới khắc phục. Nhảm ngôn từ chưa chuẩn ví dụ như thành là số 2 ai là số 1 tạii Vn á. Tài năng thương mại á,75,93,POSITIVE,0.9856691360473633
6879,105,Trấn Thành - tay ngang làm phim trăm tỷ,Trấn Thành,2024-08-22 09:54:00,2024-08-19/2024-08-25,"Nguyên HuỳnhNói một câu công tâm thì phim chỉ thành công ở Việt Nam, và như thế cũng đủ rồi.",76,93,POSITIVE,0.9995347261428833
6880,105,Trấn Thành - tay ngang làm phim trăm tỷ,Trấn Thành,2024-08-22 09:54:00,2024-08-19/2024-08-25,"sunmoonpolishTrấn Thành có tài , không phủ nhận được đâu các bạn",77,93,POSITIVE,0.9990289211273193
6881,105,Trấn Thành - tay ngang làm phim trăm tỷ,Trấn Thành,2024-08-22 09:54:00,2024-08-19/2024-08-25,"mou.prosHầu hết diễn viên điện ảnh Việt Nam xuất thân từ kịch, anh Thành này tuy là tay ngang nhưng mặt anh ta còn kịch hơn cả kịch. Nên xem phim Việt thỉnh thoảng cứ ngỡ là đang xem kịch, thế mà phim anh này vẫn ăn khách thì đủ hiểu thị hiếu người Việt đang ở mức nào.",78,93,NEGATIVE,0.9904971122741699
6882,105,Trấn Thành - tay ngang làm phim trăm tỷ,Trấn Thành,2024-08-22 09:54:00,2024-08-19/2024-08-25,"namdaongockéo được khán giả đến rạp để xem là ngon lành, doanh thu cao kg hẳn hay nhưng cách làm hay thì phải tâm phục.",79,93,NEGATIVE,0.87824547290802
6883,105,Trấn Thành - tay ngang làm phim trăm tỷ,Trấn Thành,2024-08-22 09:54:00,2024-08-19/2024-08-25,"khuongna06rất ko thích Trấn Thành qua nhiều việc,nhưng ko thể phủ nhận tài năng của Trấn Thành rất đáng nể.",80,93,POSITIVE,0.9984167814254761
6884,105,Trấn Thành - tay ngang làm phim trăm tỷ,Trấn Thành,2024-08-22 09:54:00,2024-08-19/2024-08-25,"phuongphim nhà bà nữ hơi phiến diện về hình tượng người đàn bà, ng đàn ô nhậu nhẹt suốt ngày đương nhiên ng đàn bà chán nản dẫn đến chua ngoa, nhưng rồi cuối cùng ng phu nữ là kẻ thiệt",81,93,NEGATIVE,0.9628163576126099
6885,105,Trấn Thành - tay ngang làm phim trăm tỷ,Trấn Thành,2024-08-22 09:54:00,2024-08-19/2024-08-25,"Quê Hà NộiNhững người bỏ học ( hay bị đuổi học) thường thành công rực rỡ , nhưng tôi thì lại không .",82,93,NEGATIVE,0.8770174384117126
6886,105,Trấn Thành - tay ngang làm phim trăm tỷ,Trấn Thành,2024-08-22 09:54:00,2024-08-19/2024-08-25,dinhbinhvnpdNgười xem và doanh thu nói lên tất cả,83,93,POSITIVE,0.9993545413017273
6887,105,Trấn Thành - tay ngang làm phim trăm tỷ,Trấn Thành,2024-08-22 09:54:00,2024-08-19/2024-08-25,dinhthien068896Tôi không phủ nhận trấn thành kiếm tiền rất giỏi nhưng điều đó không khẳng định phim của anh ta có chất lượng,84,93,NEUTRAL,0.7333927750587463
6888,105,Trấn Thành - tay ngang làm phim trăm tỷ,Trấn Thành,2024-08-22 09:54:00,2024-08-19/2024-08-25,"Red DragonKhán giả chán Đại gia # Hoa hậu, Oto , villa.... muốn thấy cuộc sống đời thường trong phim và tiếng cười xả Stress, nên phim TT ăn khách.",85,93,POSITIVE,0.8927839994430542
6889,105,Trấn Thành - tay ngang làm phim trăm tỷ,Trấn Thành,2024-08-22 09:54:00,2024-08-19/2024-08-25,Mai NguyenHay không bằng hên,86,93,POSITIVE,0.999570906162262
6890,105,Trấn Thành - tay ngang làm phim trăm tỷ,Trấn Thành,2024-08-22 09:54:00,2024-08-19/2024-08-25,Phat Nguyenlàm phim chơi chơi kiếm tiền từ fan được rồi chứ phim này mang đi chiếu ở thế giới cái nỗi gì,87,93,POSITIVE,0.7713246941566467
6891,105,Trấn Thành - tay ngang làm phim trăm tỷ,Trấn Thành,2024-08-22 09:54:00,2024-08-19/2024-08-25,Le HienChúc em thành công hơn nửa,88,93,POSITIVE,0.9997300505638123
6892,105,Trấn Thành - tay ngang làm phim trăm tỷ,Trấn Thành,2024-08-22 09:54:00,2024-08-19/2024-08-25,"Vu Nhat AnhRất thích Trấn Thành, kể cả khi làm host gameshow hay tiểu phẩm hài. Kể cả khi gặp scandal hay lúc nào cũng cry đều rất thích anh. Trừ những bộ phim của anh.",89,93,POSITIVE,0.9994555115699768
6893,105,Trấn Thành - tay ngang làm phim trăm tỷ,Trấn Thành,2024-08-22 09:54:00,2024-08-19/2024-08-25,"Phạm DuyNếu 1 tác phẩm chỉn chu và khuôn phép, nó sẽ là điều ""tất lẽ dĩ ngẫu"", không tạo hiệu ứng.
Ở thời điểm hiện tại,ngành nghề về Media phải ngớ ngẩn 1 tí,đi ngược lại thực tế 1 tí và phải tạo cho khán giả phải bực bội....nhà làm phim đã thành công.
Bạn nói 1 câu gì đó rất chuẩn,chính xác và có lý thì cũng chỉ có vài người công nhận và LIKE nó,nhưng bạn chỉ cần nói sai,ngược đời 1 tí.Sẽ có cả hàng trăm người vào chỉ dạy,hàng ngàn vào chửi....Vậy là nhiều khi,bạn giả vờ sai,là bạn sẽ thành công !",90,93,POSITIVE,0.999446451663971
